epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
0,0.7090,0.6707,0.2050,0.6822,0.0000,0.7439,1771229126
1,0.6931,0.6831,0.1846,0.6589,0.0000,0.7378,1771229135
2,0.7037,0.6836,0.1822,0.6776,0.0000,0.7378,1771229145
3,0.7037,0.6836,0.1713,0.6776,0.0000,0.7378,1771229154
4,0.7037,0.6836,0.1666,0.6776,0.0000,0.7378,1771229164
5,0.7037,0.6836,0.1659,0.6776,0.0000,0.7378,1771229173
6,0.7063,0.6838,0.1671,0.6776,0.0000,0.7439,1771229183
7,0.7566,0.7500,0.2177,0.7710,0.0000,0.7378,1771229192
8,0.7593,0.7520,0.2118,0.7710,0.0000,0.7439,1771229202
9,0.8360,0.8342,0.2824,0.8645,0.0000,0.7988,1771229215
10,0.9233,0.9262,0.3631,0.9813,0.0000,0.8476,1771229226
11,0.9471,0.9479,0.3778,0.9860,0.0000,0.8963,1771229236
12,0.9656,0.9657,0.3846,0.9907,0.0000,0.9329,1771229246
13,0.9762,0.9763,0.3842,1.0000,0.0000,0.9451,1771229257
14,0.9762,0.9763,0.3724,1.0000,0.0000,0.9451,1771229268
15,0.9788,0.9788,0.3630,1.0000,0.0000,0.9512,1771229278
16,0.9815,0.9814,0.3543,1.0000,0.0000,0.9573,1771229289
17,0.9841,0.9841,0.3466,1.0000,0.0000,0.9634,1771229299
18,0.9894,0.9894,0.3427,1.0000,0.0000,0.9756,1771229310
19,0.9894,0.9894,0.3373,1.0000,0.0000,0.9756,1771229320
20,0.9894,0.9894,0.3321,1.0000,0.0000,0.9756,1771229330
21,0.9894,0.9894,0.3282,1.0000,0.0000,0.9756,1771229340
22,0.9894,0.9894,0.3238,1.0000,0.0000,0.9756,1771229351
23,0.9894,0.9894,0.3201,1.0000,0.0000,0.9756,1771229361
24,0.9894,0.9894,0.3165,1.0000,0.0000,0.9756,1771229372
25,0.9894,0.9894,0.3126,1.0000,0.0000,0.9756,1771229383
26,0.9894,0.9894,0.3097,1.0000,0.0000,0.9756,1771229394
27,0.9894,0.9894,0.3062,1.0000,0.0000,0.9756,1771229404
28,0.9894,0.9894,0.3049,1.0000,0.0000,0.9756,1771229418
29,0.9894,0.9894,0.3028,1.0000,0.0000,0.9756,1771229431
30,0.9894,0.9894,0.3022,1.0000,0.0000,0.9756,1771229440
31,0.9894,0.9894,0.2999,1.0000,0.0000,0.9756,1771229450
32,0.9894,0.9894,0.2985,1.0000,0.0000,0.9756,1771229460
33,0.9921,0.9920,0.2993,1.0000,0.0000,0.9817,1771229470
34,0.9921,0.9920,0.2980,1.0000,0.0000,0.9817,1771229479
35,0.9921,0.9920,0.2963,1.0000,0.0000,0.9817,1771229489
36,0.9921,0.9920,0.2948,1.0000,0.0000,0.9817,1771229500
37,0.9921,0.9920,0.2941,1.0000,0.0000,0.9817,1771229510
38,0.9921,0.9920,0.2935,1.0000,0.0000,0.9817,1771229521
39,0.9974,0.9974,0.2979,1.0000,0.0000,0.9939,1771229531
40,0.9974,0.9974,0.2972,1.0000,0.0000,0.9939,1771229542
41,0.9974,0.9974,0.2966,1.0000,0.0000,0.9939,1771229551
42,0.9974,0.9974,0.2958,1.0000,0.0000,0.9939,1771229560
43,0.9974,0.9974,0.2952,1.0000,0.0000,0.9939,1771229570
44,0.9974,0.9974,0.2945,1.0000,0.0000,0.9939,1771229579
45,0.9974,0.9974,0.2937,1.0000,0.0000,0.9939,1771229588
46,0.9974,0.9974,0.2934,1.0000,0.0000,0.9939,1771229598
47,0.9974,0.9974,0.2931,1.0000,0.0000,0.9939,1771229608
48,0.9974,0.9974,0.2928,1.0000,0.0000,0.9939,1771229618
49,0.9974,0.9974,0.2925,1.0000,0.0000,0.9939,1771229627
50,0.9974,0.9974,0.2921,1.0000,0.0000,0.9939,1771229638
51,0.9974,0.9974,0.2918,1.0000,0.0000,0.9939,1771229649
52,0.9974,0.9974,0.2914,1.0000,0.0000,0.9939,1771229659
53,0.9974,0.9974,0.2910,1.0000,0.0000,0.9939,1771229668
54,0.9974,0.9974,0.2906,1.0000,0.0000,0.9939,1771229678
55,0.9974,0.9974,0.2905,1.0000,0.0000,0.9939,1771229687
56,0.9974,0.9974,0.2902,1.0000,0.0000,0.9939,1771229697
57,0.9974,0.9974,0.2901,1.0000,0.0000,0.9939,1771229707
58,0.9974,0.9974,0.2899,1.0000,0.0000,0.9939,1771229717
59,0.9974,0.9974,0.2898,1.0000,0.0000,0.9939,1771229728
