epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
0,0.6541,0.5821,0.1388,0.6224,0.5960,0.7800,1771151222
1,0.6501,0.5533,0.1192,0.6224,0.5861,0.7800,1771151252
2,0.7133,0.6614,0.1784,0.8133,0.5894,0.7800,1771151281
3,0.7793,0.7664,0.2359,0.9917,0.6093,0.7800,1771151306
4,0.7847,0.7633,0.2235,0.9959,0.6093,0.7950,1771151330
5,0.8385,0.8193,0.2676,0.9959,0.6358,0.9550,1771151355
6,0.8466,0.8267,0.2510,0.9959,0.6325,0.9900,1771151381
7,0.8398,0.8132,0.2313,0.9959,0.6159,0.9900,1771151407
8,0.8587,0.8407,0.2345,1.0000,0.6589,0.9900,1771151433
9,0.8614,0.8505,0.2264,1.0000,0.6623,0.9950,1771151461
10,0.8573,0.8468,0.2139,1.0000,0.6523,0.9950,1771151488
11,0.8654,0.8503,0.2132,1.0000,0.6722,0.9950,1771151514
12,0.8614,0.8496,0.2076,1.0000,0.6623,0.9950,1771151540
13,0.8708,0.8617,0.2153,1.0000,0.6821,1.0000,1771151566
14,0.8600,0.8448,0.1985,1.0000,0.6589,0.9950,1771151592
15,0.8681,0.8690,0.2104,1.0000,0.6755,1.0000,1771151615
16,0.8573,0.8503,0.2023,1.0000,0.6490,1.0000,1771151638
17,0.8654,0.8563,0.2045,1.0000,0.6689,1.0000,1771151663
18,0.8627,0.8618,0.2063,1.0000,0.6623,1.0000,1771151685
19,0.8546,0.8583,0.2063,1.0000,0.6424,1.0000,1771151707
20,0.8641,0.8543,0.1921,1.0000,0.6656,1.0000,1771151730
21,0.8573,0.8446,0.1901,1.0000,0.6490,1.0000,1771151753
22,0.8614,0.8539,0.1920,1.0000,0.6589,1.0000,1771151776
23,0.8600,0.8488,0.1890,1.0000,0.6556,1.0000,1771151803
24,0.8546,0.8421,0.1835,1.0000,0.6424,1.0000,1771151827
25,0.8641,0.8618,0.1881,1.0000,0.6656,1.0000,1771151851
26,0.8600,0.8583,0.1896,1.0000,0.6556,1.0000,1771151876
27,0.8560,0.8438,0.1794,1.0000,0.6457,1.0000,1771151901
28,0.8654,0.8538,0.1846,1.0000,0.6689,1.0000,1771151924
29,0.8560,0.8410,0.1780,1.0000,0.6457,1.0000,1771151946
30,0.8641,0.8575,0.1848,1.0000,0.6656,1.0000,1771151968
31,0.8641,0.8595,0.1864,1.0000,0.6656,1.0000,1771151994
32,0.8587,0.8444,0.1785,1.0000,0.6523,1.0000,1771152018
33,0.8641,0.8579,0.1801,1.0000,0.6656,1.0000,1771152041
34,0.8641,0.8551,0.1834,1.0000,0.6656,1.0000,1771152066
35,0.8587,0.8489,0.1787,1.0000,0.6523,1.0000,1771152090
36,0.8587,0.8440,0.1776,1.0000,0.6523,1.0000,1771152114
37,0.8600,0.8510,0.1803,1.0000,0.6556,1.0000,1771152137
38,0.8641,0.8526,0.1784,1.0000,0.6656,1.0000,1771152162
39,0.8641,0.8543,0.1791,1.0000,0.6656,1.0000,1771152187
40,0.8641,0.8551,0.1798,1.0000,0.6656,1.0000,1771152211
41,0.8614,0.8509,0.1785,1.0000,0.6589,1.0000,1771152233
42,0.8654,0.8542,0.1773,1.0000,0.6689,1.0000,1771152255
43,0.8600,0.8514,0.1793,1.0000,0.6556,1.0000,1771152280
44,0.8641,0.8543,0.1779,1.0000,0.6656,1.0000,1771152303
45,0.8600,0.8514,0.1783,1.0000,0.6556,1.0000,1771152325
