epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
0,0.6312,0.6872,0.1262,0.5566,0.0000,0.7317,1771233152
1,0.6987,0.6742,0.1842,0.6742,0.0000,0.7317,1771233162
2,0.6987,0.6742,0.1687,0.6742,0.0000,0.7317,1771233171
3,0.7844,0.7866,0.2471,0.8235,0.0000,0.7317,1771233181
4,0.7896,0.7907,0.2453,0.8235,0.0000,0.7439,1771233190
5,0.8571,0.8668,0.3062,0.9412,0.0000,0.7439,1771233200
6,0.8779,0.8867,0.3134,0.9638,0.0000,0.7622,1771233210
7,0.8779,0.8867,0.3015,0.9638,0.0000,0.7622,1771233219
8,0.9273,0.9320,0.3428,1.0000,0.0000,0.8293,1771233229
9,0.8987,0.9051,0.2871,0.9729,0.0000,0.7988,1771233239
10,0.9792,0.9796,0.3576,1.0000,0.0000,0.9512,1771233250
11,0.9896,0.9896,0.3496,1.0000,0.0000,0.9756,1771233261
12,0.9740,0.9745,0.3095,1.0000,0.0000,0.9390,1771233270
13,0.9948,0.9948,0.3264,1.0000,0.0000,0.9878,1771233280
14,0.9922,0.9922,0.3131,1.0000,0.0000,0.9817,1771233290
15,0.9974,0.9974,0.3079,1.0000,0.0000,0.9939,1771233299
16,0.9974,0.9974,0.2875,1.0000,0.0000,0.9939,1771233309
17,0.9974,0.9974,0.2739,1.0000,0.0000,0.9939,1771233319
18,0.9974,0.9974,0.2619,1.0000,0.0000,0.9939,1771233328
19,0.9974,0.9974,0.2541,1.0000,0.0000,0.9939,1771233338
20,0.9974,0.9974,0.2504,1.0000,0.0000,0.9939,1771233347
21,0.9974,0.9974,0.2449,1.0000,0.0000,0.9939,1771233357
22,0.9974,0.9974,0.2417,1.0000,0.0000,0.9939,1771233367
23,0.9948,0.9948,0.2366,1.0000,0.0000,0.9878,1771233376
24,0.9974,0.9974,0.2369,1.0000,0.0000,0.9939,1771233386
25,0.9974,0.9974,0.2344,1.0000,0.0000,0.9939,1771233395
26,0.9974,0.9974,0.2312,1.0000,0.0000,0.9939,1771233405
27,0.9974,0.9974,0.2298,1.0000,0.0000,0.9939,1771233414
28,0.9974,0.9974,0.2271,1.0000,0.0000,0.9939,1771233424
29,0.9974,0.9974,0.2274,1.0000,0.0000,0.9939,1771233434
30,0.9974,0.9974,0.2286,1.0000,0.0000,0.9939,1771233444
31,0.9974,0.9974,0.2250,1.0000,0.0000,0.9939,1771233454
32,0.9974,0.9974,0.2234,1.0000,0.0000,0.9939,1771233464
33,0.9974,0.9974,0.2216,1.0000,0.0000,0.9939,1771233475
34,0.9974,0.9974,0.2191,1.0000,0.0000,0.9939,1771233485
35,0.9974,0.9974,0.2176,1.0000,0.0000,0.9939,1771233495
36,0.9948,0.9948,0.2180,1.0000,0.0000,0.9878,1771233504
37,0.9974,0.9974,0.2167,1.0000,0.0000,0.9939,1771233514
38,0.9974,0.9974,0.2174,1.0000,0.0000,0.9939,1771233525
39,0.9974,0.9974,0.2163,1.0000,0.0000,0.9939,1771233535
40,0.9974,0.9974,0.2155,1.0000,0.0000,0.9939,1771233545
41,0.9974,0.9974,0.2145,1.0000,0.0000,0.9939,1771233554
42,0.9974,0.9974,0.2150,1.0000,0.0000,0.9939,1771233564
43,0.9974,0.9974,0.2151,1.0000,0.0000,0.9939,1771233573
44,0.9974,0.9974,0.2146,1.0000,0.0000,0.9939,1771233583
45,0.9974,0.9974,0.2137,1.0000,0.0000,0.9939,1771233593
