epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
0,0.6541,0.5821,0.1388,0.6224,0.5960,0.7800,1771159366
1,0.6501,0.5533,0.1192,0.6224,0.5861,0.7800,1771159399
2,0.7133,0.6614,0.1784,0.8133,0.5894,0.7800,1771159426
3,0.7793,0.7664,0.2359,0.9917,0.6093,0.7800,1771159451
4,0.7847,0.7633,0.2235,0.9959,0.6093,0.7950,1771159478
5,0.8385,0.8193,0.2676,0.9959,0.6358,0.9550,1771159506
6,0.8466,0.8267,0.2510,0.9959,0.6325,0.9900,1771159536
7,0.8398,0.8132,0.2313,0.9959,0.6159,0.9900,1771159568
8,0.8587,0.8407,0.2345,1.0000,0.6589,0.9900,1771159599
9,0.8614,0.8505,0.2264,1.0000,0.6623,0.9950,1771159631
10,0.8573,0.8468,0.2139,1.0000,0.6523,0.9950,1771159661
11,0.8654,0.8503,0.2132,1.0000,0.6722,0.9950,1771159692
12,0.8614,0.8496,0.2076,1.0000,0.6623,0.9950,1771159721
13,0.8708,0.8617,0.2153,1.0000,0.6821,1.0000,1771159750
14,0.8600,0.8448,0.1985,1.0000,0.6589,0.9950,1771159775
15,0.8681,0.8690,0.2104,1.0000,0.6755,1.0000,1771159800
16,0.8573,0.8503,0.2023,1.0000,0.6490,1.0000,1771159825
17,0.8654,0.8563,0.2045,1.0000,0.6689,1.0000,1771159850
18,0.8627,0.8618,0.2063,1.0000,0.6623,1.0000,1771159875
19,0.8546,0.8583,0.2063,1.0000,0.6424,1.0000,1771159900
20,0.8641,0.8543,0.1921,1.0000,0.6656,1.0000,1771159924
21,0.8573,0.8446,0.1901,1.0000,0.6490,1.0000,1771159948
22,0.8614,0.8539,0.1920,1.0000,0.6589,1.0000,1771159970
23,0.8600,0.8488,0.1890,1.0000,0.6556,1.0000,1771159994
24,0.8546,0.8421,0.1835,1.0000,0.6424,1.0000,1771160017
25,0.8641,0.8618,0.1881,1.0000,0.6656,1.0000,1771160040
26,0.8600,0.8583,0.1896,1.0000,0.6556,1.0000,1771160063
27,0.8560,0.8438,0.1794,1.0000,0.6457,1.0000,1771160087
28,0.8654,0.8538,0.1846,1.0000,0.6689,1.0000,1771160110
29,0.8560,0.8410,0.1780,1.0000,0.6457,1.0000,1771160133
30,0.8641,0.8575,0.1848,1.0000,0.6656,1.0000,1771160157
31,0.8641,0.8595,0.1864,1.0000,0.6656,1.0000,1771160181
32,0.8587,0.8444,0.1785,1.0000,0.6523,1.0000,1771160205
33,0.8641,0.8579,0.1801,1.0000,0.6656,1.0000,1771160229
34,0.8641,0.8551,0.1834,1.0000,0.6656,1.0000,1771160252
35,0.8587,0.8489,0.1787,1.0000,0.6523,1.0000,1771160276
36,0.8587,0.8440,0.1776,1.0000,0.6523,1.0000,1771160299
37,0.8600,0.8510,0.1803,1.0000,0.6556,1.0000,1771160324
38,0.8641,0.8526,0.1784,1.0000,0.6656,1.0000,1771160348
39,0.8641,0.8543,0.1791,1.0000,0.6656,1.0000,1771160372
40,0.8641,0.8551,0.1798,1.0000,0.6656,1.0000,1771160397
41,0.8614,0.8509,0.1785,1.0000,0.6589,1.0000,1771160421
42,0.8654,0.8542,0.1773,1.0000,0.6689,1.0000,1771160446
43,0.8600,0.8514,0.1793,1.0000,0.6556,1.0000,1771160471
44,0.8641,0.8543,0.1779,1.0000,0.6656,1.0000,1771160497
45,0.8600,0.8514,0.1783,1.0000,0.6556,1.0000,1771160522
