epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
11,0.8649,0.8435,0.1837,1.0000,0.6167,1.0000,1771523745
12,0.8649,0.8435,0.1850,1.0000,0.6167,1.0000,1771523771
13,0.8620,0.8396,0.1867,0.9959,0.6167,0.9950,1771523795
14,0.8649,0.8435,0.1977,1.0000,0.6167,1.0000,1771523819
15,0.8649,0.8435,0.1911,1.0000,0.6167,1.0000,1771523843
16,0.8693,0.8494,0.1914,1.0000,0.6292,1.0000,1771523867
17,0.8869,0.8731,0.2043,1.0000,0.6792,1.0000,1771523894
18,0.8825,0.8667,0.1887,1.0000,0.6667,1.0000,1771523921
19,0.8884,0.8750,0.1993,1.0000,0.6833,1.0000,1771523944
20,0.8899,0.8764,0.1971,1.0000,0.6875,1.0000,1771523963
21,0.8855,0.8704,0.1863,1.0000,0.6750,1.0000,1771523982
22,0.8899,0.8764,0.1972,1.0000,0.6875,1.0000,1771524000
23,0.8899,0.8760,0.1924,1.0000,0.6875,1.0000,1771524020
24,0.8943,0.8816,0.1952,1.0000,0.7000,1.0000,1771524039
25,0.8913,0.8779,0.1873,1.0000,0.6917,1.0000,1771524060
26,0.8928,0.8797,0.1893,1.0000,0.6958,1.0000,1771524082
27,0.8943,0.8816,0.1867,1.0000,0.7000,1.0000,1771524103
28,0.8957,0.8834,0.1889,1.0000,0.7042,1.0000,1771524123
29,0.8928,0.8809,0.1849,1.0000,0.6958,1.0000,1771524143
30,0.8899,0.8780,0.1811,1.0000,0.6875,1.0000,1771524164
31,0.8928,0.8797,0.1798,1.0000,0.6958,1.0000,1771524185
32,0.8943,0.8824,0.1850,1.0000,0.7000,1.0000,1771524207
33,0.8913,0.8799,0.1844,1.0000,0.6917,1.0000,1771524235
34,0.8928,0.8797,0.1783,1.0000,0.6958,1.0000,1771524257
35,0.8943,0.8824,0.1839,1.0000,0.7000,1.0000,1771524278
36,0.8943,0.8824,0.1817,1.0000,0.7000,1.0000,1771524301
37,0.8943,0.8824,0.1813,1.0000,0.7000,1.0000,1771524323
38,0.8928,0.8809,0.1792,1.0000,0.6958,1.0000,1771524346
39,0.8928,0.8813,0.1790,1.0000,0.6958,1.0000,1771524368
40,0.8943,0.8824,0.1797,1.0000,0.7000,1.0000,1771524390
41,0.8913,0.8783,0.1740,1.0000,0.6917,1.0000,1771524414
