epoch,val_acc,val_f1,val_ece,code_acc,math_acc,real_acc,timestamp
0,0.6935,0.6685,0.1757,0.6667,0.0000,0.7301,1771231221
1,0.6935,0.6685,0.1621,0.6667,0.0000,0.7301,1771231233
2,0.6935,0.6685,0.1548,0.6667,0.0000,0.7301,1771231245
3,0.6987,0.6705,0.1623,0.6667,0.0000,0.7423,1771231255
4,0.7403,0.7297,0.2047,0.7387,0.0000,0.7423,1771231265
5,0.7818,0.7789,0.2407,0.8063,0.0000,0.7485,1771231274
6,0.8753,0.8800,0.3274,0.9550,0.0000,0.7669,1771231284
7,0.9065,0.9091,0.3459,0.9640,0.0000,0.8282,1771231294
8,0.9351,0.9361,0.3540,0.9685,0.0000,0.8896,1771231304
9,0.9429,0.9453,0.3400,1.0000,0.0000,0.8650,1771231314
10,0.9714,0.9719,0.3547,1.0000,0.0000,0.9325,1771231324
11,0.9896,0.9895,0.3658,0.9955,0.0000,0.9816,1771231334
12,0.9948,0.9948,0.3560,1.0000,0.0000,0.9877,1771231343
13,0.9948,0.9948,0.3499,1.0000,0.0000,0.9877,1771231353
14,0.9948,0.9948,0.3354,1.0000,0.0000,0.9877,1771231363
15,0.9974,0.9974,0.3292,1.0000,0.0000,0.9939,1771231373
16,0.9948,0.9948,0.3148,1.0000,0.0000,0.9877,1771231383
17,0.9948,0.9948,0.3074,1.0000,0.0000,0.9877,1771231393
18,0.9974,0.9974,0.3029,1.0000,0.0000,0.9939,1771231403
19,0.9974,0.9974,0.2987,1.0000,0.0000,0.9939,1771231412
20,0.9974,0.9974,0.2944,1.0000,0.0000,0.9939,1771231422
21,0.9974,0.9974,0.2914,1.0000,0.0000,0.9939,1771231432
22,0.9974,0.9974,0.2891,1.0000,0.0000,0.9939,1771231442
23,0.9974,0.9974,0.2851,1.0000,0.0000,0.9939,1771231453
24,0.9974,0.9974,0.2825,1.0000,0.0000,0.9939,1771231465
25,0.9974,0.9974,0.2811,1.0000,0.0000,0.9939,1771231475
26,0.9974,0.9974,0.2769,1.0000,0.0000,0.9939,1771231484
27,0.9974,0.9974,0.2743,1.0000,0.0000,0.9939,1771231494
28,0.9974,0.9974,0.2732,1.0000,0.0000,0.9939,1771231503
29,0.9974,0.9974,0.2729,1.0000,0.0000,0.9939,1771231513
30,0.9974,0.9974,0.2709,1.0000,0.0000,0.9939,1771231523
31,0.9974,0.9974,0.2694,1.0000,0.0000,0.9939,1771231532
32,0.9974,0.9974,0.2681,1.0000,0.0000,0.9939,1771231542
33,0.9974,0.9974,0.2669,1.0000,0.0000,0.9939,1771231552
34,0.9974,0.9974,0.2657,1.0000,0.0000,0.9939,1771231561
35,0.9974,0.9974,0.2644,1.0000,0.0000,0.9939,1771231571
36,0.9974,0.9974,0.2632,1.0000,0.0000,0.9939,1771231581
37,0.9974,0.9974,0.2628,1.0000,0.0000,0.9939,1771231591
38,0.9974,0.9974,0.2625,1.0000,0.0000,0.9939,1771231601
39,0.9974,0.9974,0.2634,1.0000,0.0000,0.9939,1771231610
40,0.9974,0.9974,0.2622,1.0000,0.0000,0.9939,1771231621
41,0.9974,0.9974,0.2613,1.0000,0.0000,0.9939,1771231632
42,0.9974,0.9974,0.2600,1.0000,0.0000,0.9939,1771231642
43,0.9974,0.9974,0.2594,1.0000,0.0000,0.9939,1771231651
44,0.9974,0.9974,0.2589,1.0000,0.0000,0.9939,1771231661
45,0.9974,0.9974,0.2582,1.0000,0.0000,0.9939,1771231671
